Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ZONE ONE:Zone Thermostat Air Temperature [C](Hourly),DistrictHeating:Facility [J](Hourly) 
 06/16  12:00:00,13.475,23.5315901908899,0.0 
 06/16  13:00:00,13.7625,23.9984566226261,0.0 
 06/16  14:00:00,13.675,23.9999999949176,0.0 
 06/16  15:00:00,13.4125,24.,0.0 
 06/16  16:00:00,13.175,24.,0.0 
 06/16  17:00:00,13.725,24.,0.0 
 06/16  18:00:00,14.1,24.,0.0 
 06/16  19:00:00,13.6,24.,0.0 
 06/16  20:00:00,13.1125,23.754876369148,0.0 
 06/16  21:00:00,12.,23.7345647714888,0.0 
 06/16  22:00:00,10.0875,23.3363709377231,0.0 
 06/16  23:00:00,9.3,22.9117076472078,0.0 
 06/16  24:00:00,8.8,22.6310995365157,0.0 
 06/17  01:00:00,7.5,22.3757068045905,0.0 
 06/17  02:00:00,6.4625,22.067073470595,0.0 
 06/17  03:00:00,6.075,21.7977999855208,0.0 
 06/17  04:00:00,6.125,20.8252465722446,0.0 
 06/17  05:00:00,7.075,20.0926853689367,0.0 
 06/17  06:00:00,8.4125,20.1617839074276,0.0 
 06/17  07:00:00,9.8375,20.2161436236568,0.0 
 06/17  08:00:00,10.8375,20.9527050979344,0.0 
 06/17  09:00:00,11.35,21.4400043489833,0.0 
 06/17  10:00:00,12.125,22.6879807725746,0.0 
 06/17  11:00:00,12.6875,22.646227842008,0.0 
 06/17  12:00:00,13.175,22.7103877993897,0.0 
 06/17  13:00:00,12.2125,23.0683447965212,0.0 
 06/17  14:00:00,12.9375,23.1965303021036,0.0 
 06/17  15:00:00,13.675,23.9999997307936,0.0 
 06/17  16:00:00,13.5375,23.9999999999927,0.0 
 06/17  17:00:00,13.5,24.,0.0 
 06/17  18:00:00,13.5,24.,0.0 
 06/17  19:00:00,13.5,24.,0.0 
 06/17  20:00:00,12.5625,23.8936203832773,0.0 
 06/17  21:00:00,11.4375,23.7993416776073,0.0 
 06/17  22:00:00,10.4125,23.3821925831444,0.0 
 06/17  23:00:00,9.375,23.0320013092651,0.0 
 06/17  24:00:00,9.1875,22.7892597618714,0.0 
 06/18  01:00:00,8.8625,22.6155062000274,0.0 
 06/18  02:00:00,7.4125,22.3661317733379,0.0 
 06/18  03:00:00,5.8875,21.8203804252871,0.0 
 06/18  04:00:00,5.5875,20.7633309843671,0.0 
 06/18  05:00:00,6.5125,20.1074147851843,0.0 
 06/18  06:00:00,8.3125,20.3566454228759,0.0 
 06/18  07:00:00,9.9125,20.8226428838377,0.0 
 06/18  08:00:00,10.9,21.272374558758,0.0 
 06/18  09:00:00,11.6375,22.2693726279681,0.0 
 06/18  10:00:00,12.8375,23.6219878770856,0.0 
 06/18  11:00:00,14.2125,23.9999995995802,0.0 
 06/18  12:00:00,14.95,23.9999999999999,0.0 
 06/18  13:00:00,15.6625,24.,0.0 
 06/18  14:00:00,16.625,24.,0.0 
 06/18  15:00:00,17.25,24.,0.0 
 06/18  16:00:00,17.4625,24.,0.0 
 06/18  17:00:00,17.375,24.,0.0 
 06/18  18:00:00,17.175,24.,0.0 
 06/18  19:00:00,16.6,23.9989902614594,0.0 
 06/18  20:00:00,15.8625,23.9825065455743,0.0 
 06/18  21:00:00,15.0375,23.9999999997171,0.0 
 06/18  22:00:00,14.2,23.9206138343232,0.0 
 06/18  23:00:00,13.65,23.6023519391632,0.0 
 06/18  24:00:00,13.,23.2914666325558,0.0 
 06/19  01:00:00,12.5125,22.7635660793578,0.0 
 06/19  02:00:00,12.0875,22.8411490971707,0.0 
 06/19  03:00:00,11.8375,22.3940556189714,0.0 
 06/19  04:00:00,11.7375,22.226725616619,0.0 
 06/19  05:00:00,11.825,21.6824622591412,0.0 
 06/19  06:00:00,12.4,21.3767554392073,0.0 
 06/19  07:00:00,12.95,21.7037064925283,0.0 
 06/19  08:00:00,13.7875,22.5554125426079,0.0 
 06/19  09:00:00,14.575,23.429302427455,0.0 
 06/19  10:00:00,14.7375,23.964740012885,0.0 
 06/19  11:00:00,14.3875,23.8176647804805,0.0 
 06/19  12:00:00,14.95,23.1240402170387,0.0 
 06/19  13:00:00,15.9625,23.7175279233287,0.0 
 06/19  14:00:00,16.8,23.9999979359984,0.0 
 06/19  15:00:00,15.725,23.9999999999866,0.0 
 06/19  16:00:00,14.2125,24.,0.0 
 06/19  17:00:00,14.425,24.,0.0 
 06/19  18:00:00,15.675,23.9741943616956,0.0 
 06/19  19:00:00,15.7625,23.8966186588254,0.0 
 06/19  20:00:00,15.0625,23.2561947858883,0.0 
 06/19  21:00:00,13.8625,23.1404178630208,0.0 
 06/19  22:00:00,13.4875,22.8090393690163,0.0 
 06/19  23:00:00,13.4125,22.849961945741,0.0 
 06/19  24:00:00,13.1125,23.2778944036061,0.0 
 06/20  01:00:00,13.125,23.3602934489114,0.0 
 06/20  02:00:00,13.1375,22.594450158907,0.0 
 06/20  03:00:00,13.225,22.0834886009044,0.0 
 06/20  04:00:00,13.3625,21.5582461076096,0.0 
 06/20  05:00:00,13.3375,21.3395805345866,0.0 
 06/20  06:00:00,13.3625,21.253998812307,0.0 
 06/20  07:00:00,13.275,21.4672077312769,0.0 
 06/20  08:00:00,13.575,22.0478465681235,0.0 
 06/20  09:00:00,13.925,23.1880894508531,0.0 
 06/20  10:00:00,14.5625,23.9367930060521,0.0 
 06/20  11:00:00,14.775,23.7216656212609,0.0 
 06/20  12:00:00,15.0125,23.9837646392696,0.0 
 06/20  13:00:00,15.2625,23.9999986810482,0.0 
 06/20  14:00:00,15.8,23.9999999999999,0.0 
 06/20  15:00:00,16.4125,24.,0.0 
 06/20  16:00:00,17.725,24.,0.0 
 06/20  17:00:00,18.025,24.,0.0 
 06/20  18:00:00,16.3625,24.,0.0 
 06/20  19:00:00,15.5,24.,0.0 
 06/20  20:00:00,14.9375,23.7152519718398,0.0 
 06/20  21:00:00,13.85,22.8120990032051,0.0 
 06/20  22:00:00,12.65,21.9413813932464,0.0 
 06/20  23:00:00,11.825,21.974868598653,0.0 
 06/20  24:00:00,11.975,22.1442795097191,0.0 
 06/21  01:00:00,12.1375,22.6736310864747,0.0 
 06/21  02:00:00,11.975,22.8300830025977,0.0 
 06/21  03:00:00,11.7125,22.4876319335754,0.0 
 06/21  04:00:00,11.2875,22.043682350269,0.0 
 06/21  05:00:00,10.5375,21.1848161365964,0.0 
 06/21  06:00:00,10.7625,20.9941722701435,0.0 
 06/21  07:00:00,12.0375,21.4402864286826,0.0 
 06/21  08:00:00,12.975,21.4828993278728,0.0 
 06/21  09:00:00,13.0125,21.7419173293522,0.0 
 06/21  10:00:00,12.775,22.4807098434776,0.0 
 06/21  11:00:00,12.575,23.6803042027902,0.0 
 06/21  12:00:00,12.9375,23.5262946909257,0.0 
 06/21  13:00:00,14.0125,23.9140265280202,0.0 
 06/21  14:00:00,14.4375,23.9999986364401,0.0 
 06/21  15:00:00,14.0875,23.9999999999727,0.0 
 06/21  16:00:00,13.8375,24.,0.0 
 06/21  17:00:00,14.425,24.,0.0 
 06/21  18:00:00,14.8,24.,0.0 
 06/21  19:00:00,14.7375,24.,0.0 
 06/21  20:00:00,13.7,24.,0.0 
 06/21  21:00:00,11.9125,23.9312327012063,0.0 
 06/21  22:00:00,10.7625,23.4452194662284,0.0 
 06/21  23:00:00,9.9375,23.0130178466831,0.0 
 06/21  24:00:00,9.475,22.7012576451544,0.0 
 06/22  01:00:00,8.525,22.5020685822884,0.0 
 06/22  02:00:00,8.1875,22.278673701486,0.0 
 06/22  03:00:00,8.55,22.1052866511043,0.0 
 06/22  04:00:00,8.6375,22.0419398207635,0.0 
 06/22  05:00:00,8.725,21.9319351613197,0.0 
 06/22  06:00:00,9.4875,21.097671746181,0.0 
 06/22  07:00:00,10.8375,21.4046228861981,0.0 
 06/22  08:00:00,12.5875,21.8771302384383,0.0 
 06/22  09:00:00,13.55,22.6748752746697,0.0 
 06/22  10:00:00,14.0125,23.4793281863275,0.0 
 06/22  11:00:00,15.0125,23.9999986335784,0.0 
 06/22  12:00:00,16.,23.9999999999954,0.0 
 06/22  13:00:00,16.8625,24.,0.0 
 06/22  14:00:00,17.6375,24.,0.0 
 06/22  15:00:00,18.15,24.,0.0 
 06/22  16:00:00,18.6125,24.,0.0 
 06/22  17:00:00,19.05,24.,0.0 
 06/22  18:00:00,18.575,24.,0.0 
 06/22  19:00:00,17.7625,24.,0.0 
 06/22  20:00:00,16.75,23.9898809897449,0.0 
 06/22  21:00:00,14.8625,23.8943395049782,0.0 
 06/22  22:00:00,13.4375,23.5868081282906,0.0 
 06/22  23:00:00,12.9125,23.372442207152,0.0 
 06/22  24:00:00,12.675,23.2526477038109,0.0 
 06/23  01:00:00,12.6,23.1860267586511,0.0 
 06/23  02:00:00,12.6,23.1683873473011,0.0 
 06/23  03:00:00,12.6625,22.9364808132907,0.0 
 06/23  04:00:00,12.6375,21.7267570748984,0.0 
 06/23  05:00:00,12.6625,21.2737683290987,0.0 
 06/23  06:00:00,12.7625,21.1304588241645,0.0 
 06/23  07:00:00,13.175,21.1739324491126,0.0 
 06/23  08:00:00,14.15,21.1966233898096,0.0 
 06/23  09:00:00,15.1,21.7548531485744,0.0 
 06/23  10:00:00,15.8375,23.5237293912328,0.0 
 06/23  11:00:00,16.6625,23.999855599268,0.0 
 06/23  12:00:00,17.625,23.9999999999206,0.0 
 06/23  13:00:00,18.625,23.9999999999999,0.0 
 06/23  14:00:00,19.8125,24.,0.0 
 06/23  15:00:00,20.9875,24.,0.0 
 06/23  16:00:00,20.525,24.,0.0 
 06/23  17:00:00,19.3125,24.,0.0 
 06/23  18:00:00,18.7125,24.,0.0 
 06/23  19:00:00,17.2875,24.,0.0 
 06/23  20:00:00,16.4375,24.,0.0 
 06/23  21:00:00,15.4625,24.,0.0 
 06/23  22:00:00,14.9625,23.9716260146312,0.0 
 06/23  23:00:00,14.875,23.7988725501737,0.0 
 06/23  24:00:00,14.1125,23.6794821528238,0.0 
 06/24  01:00:00,13.45,23.6069613289178,0.0 
 06/24  02:00:00,12.7375,23.4573614273655,0.0 
 06/24  03:00:00,12.0875,23.1954488310974,0.0 
 06/24  04:00:00,12.0875,21.9119512847256,0.0 
 06/24  05:00:00,12.6375,21.283111457472,0.0 
 06/24  06:00:00,13.15,21.2796225468299,0.0 
 06/24  07:00:00,13.8625,21.3812376112753,0.0 
 06/24  08:00:00,14.5125,21.1536217903142,0.0 
 06/24  09:00:00,14.825,21.357460974699,0.0 
 06/24  10:00:00,15.4,22.4775404826508,0.0 
 06/24  11:00:00,16.2,23.876491886734,0.0 
 06/24  12:00:00,17.1875,23.9999999957622,0.0 
 06/24  13:00:00,18.2875,24.,0.0 
 06/24  14:00:00,19.0125,24.0000000000001,0.0 
 06/24  15:00:00,19.075,24.,0.0 
 06/24  16:00:00,19.1875,24.,0.0 
 06/24  17:00:00,18.6125,23.9999999999999,0.0 
 06/24  18:00:00,17.575,24.,0.0 
 06/24  19:00:00,16.825,24.,0.0 
 06/24  20:00:00,16.2875,24.,0.0 
 06/24  21:00:00,15.475,24.,0.0 
 06/24  22:00:00,14.6,23.9961484664433,0.0 
 06/24  23:00:00,13.7375,23.8278325372842,0.0 
 06/24  24:00:00,12.5875,23.5289262680844,0.0 
 06/25  01:00:00,11.7875,23.2414209031163,0.0 
 06/25  02:00:00,11.4125,23.0401770759643,0.0 
 06/25  03:00:00,10.9875,22.8609928841137,0.0 
 06/25  04:00:00,10.3625,22.129145964551,0.0 
 06/25  05:00:00,9.85,21.2573526562448,0.0 
 06/25  06:00:00,10.5125,21.2607167392312,0.0 
 06/25  07:00:00,11.25,21.4951724195642,0.0 
 06/25  08:00:00,11.9625,21.2354985425139,0.0 
 06/25  09:00:00,13.175,21.8870438234398,0.0 
 06/25  10:00:00,14.2625,22.0497726847573,0.0 
 06/25  11:00:00,14.725,23.1053984556085,0.0 
 06/25  12:00:00,14.925,23.3136097766102,0.0 
 06/25  13:00:00,15.3125,23.1715568027277,0.0 
 06/25  14:00:00,16.375,23.9996322815551,0.0 
 06/25  15:00:00,17.7125,23.9999999987448,0.0 
 06/25  16:00:00,18.7,23.9999999999997,0.0 
 06/25  17:00:00,19.375,24.,0.0 
 06/25  18:00:00,19.4125,24.,0.0 
 06/25  19:00:00,18.925,24.,0.0 
 06/25  20:00:00,18.2,24.,0.0 
 06/25  21:00:00,17.275,24.,0.0 
 06/25  22:00:00,16.5875,24.,0.0 
 06/25  23:00:00,15.9625,24.,0.0 
 06/25  24:00:00,16.0125,23.9983227970073,0.0 
 06/26  01:00:00,16.1375,23.9933145077543,0.0 
 06/26  02:00:00,15.85,23.9877933846308,0.0 
 06/26  03:00:00,15.7,22.9294850203325,0.0 
 06/26  04:00:00,15.7,22.1707078011172,0.0 
 06/26  05:00:00,15.95,21.793281648445,0.0 
 06/26  06:00:00,15.975,21.6262399523382,0.0 
 06/26  07:00:00,16.025,21.9637272808185,0.0 
 06/26  08:00:00,16.0375,22.31869823583,0.0 
 06/26  09:00:00,15.8125,23.0544825232829,0.0 
 06/26  10:00:00,15.575,23.3723633641906,0.0 
 06/26  11:00:00,15.9375,23.7283695660844,0.0 
 06/26  12:00:00,17.2625,23.9722875627511,0.0 
 06/26  13:00:00,18.775,23.9906483476065,0.0 
 06/26  14:00:00,20.8,23.9999997984956,0.0 
 06/26  15:00:00,19.7,23.9999999999655,0.0 
 06/26  16:00:00,19.5625,24.,0.0 
 06/26  17:00:00,20.1375,24.,0.0 
 06/26  18:00:00,20.725,24.,0.0 
 06/26  19:00:00,20.85,24.,0.0 
 06/26  20:00:00,19.7625,24.,0.0 
 06/26  21:00:00,18.075,24.,0.0 
 06/26  22:00:00,16.3375,23.9959919558715,0.0 
 06/26  23:00:00,15.6375,23.7658501412025,0.0 
 06/26  24:00:00,14.7875,23.0823844630276,0.0 
 06/27  01:00:00,14.175,23.3090369241996,0.0 
 06/27  02:00:00,13.85,22.7920983822014,0.0 
 06/27  03:00:00,13.325,22.0864560985622,0.0 
 06/27  04:00:00,13.35,21.4483102616993,0.0 
 06/27  05:00:00,14.1875,21.2308532072639,0.0 
 06/27  06:00:00,14.9125,21.3418339978974,0.0 
 06/27  07:00:00,15.0375,21.8433734957531,0.0 
 06/27  08:00:00,15.5625,22.6524651421677,0.0 
 06/27  09:00:00,15.9625,23.8609445250419,0.0 
 06/27  10:00:00,16.375,23.9999999980038,0.0 
 06/27  11:00:00,16.85,24.,0.0 
 06/27  12:00:00,17.625,24.,0.0 
 06/27  13:00:00,19.125,24.,0.0 
 06/27  14:00:00,19.3,24.,0.0 
 06/27  15:00:00,15.625,24.,0.0 
 06/27  16:00:00,15.5375,23.6789916675016,0.0 
 06/27  17:00:00,16.075,22.9300077067538,0.0 
 06/27  18:00:00,16.075,22.8918865839948,0.0 
 06/27  19:00:00,16.4875,23.8866037020629,0.0 
 06/27  20:00:00,16.2875,23.4661783095924,0.0 
 06/27  21:00:00,15.35,23.9617049748144,0.0 
 06/27  22:00:00,14.525,23.0686267958091,0.0 
 06/27  23:00:00,13.55,22.1033437596217,0.0 
 06/27  24:00:00,12.5375,22.6018219513601,0.0 
 06/28  01:00:00,11.8875,22.7264189490484,0.0 
 06/28  02:00:00,11.45,22.7334967327005,0.0 
 06/28  03:00:00,11.425,22.7076762896042,0.0 
 06/28  04:00:00,11.6875,21.7350893427824,0.0 
 06/28  05:00:00,12.3,21.154604535823,0.0 
 06/28  06:00:00,12.85,21.2486778633082,0.0 
 06/28  07:00:00,13.625,21.9110507745837,0.0 
 06/28  08:00:00,14.125,22.1338878775898,0.0 
 06/28  09:00:00,14.6375,21.5649747044866,0.0 
 06/28  10:00:00,14.8375,22.4573168830388,0.0 
 06/28  11:00:00,15.3,23.4268956779312,0.0 
 06/28  12:00:00,15.725,23.7957519398954,0.0 
 06/28  13:00:00,17.3625,23.9996428013018,0.0 
 06/28  14:00:00,18.675,23.999999999661,0.0 
 06/28  15:00:00,19.4625,24.,0.0 
 06/28  16:00:00,19.425,24.,0.0 
 06/28  17:00:00,18.325,24.,0.0 
 06/28  18:00:00,15.3,24.,0.0 
 06/28  19:00:00,13.55,24.,0.0 
 06/28  20:00:00,13.2125,24.,0.0 
 06/28  21:00:00,12.85,23.9329395092719,0.0 
 06/28  22:00:00,12.3875,23.64311972201,0.0 
 06/28  23:00:00,12.825,23.4486058468096,0.0 
 06/28  24:00:00,12.825,23.3715856524391,0.0 
 06/29  01:00:00,12.5375,23.3366186389387,0.0 
 06/29  02:00:00,12.375,23.2871641792486,0.0 
 06/29  03:00:00,12.3625,22.6447166678303,0.0 
 06/29  04:00:00,11.65,22.3506621003227,0.0 
 06/29  05:00:00,11.45,21.8690074277421,0.0 
 06/29  06:00:00,11.7875,21.2717722975544,0.0 
 06/29  07:00:00,12.3375,21.3586586633378,0.0 
 06/29  08:00:00,12.975,21.8959806451646,0.0 
 06/29  09:00:00,13.825,22.7743773778898,0.0 
 06/29  10:00:00,15.0125,22.8314499156408,0.0 
 06/29  11:00:00,15.875,23.571585692714,0.0 
 06/29  12:00:00,16.725,23.9999991856708,0.0 
 06/29  13:00:00,14.6,23.9999999999954,0.0 
 06/29  14:00:00,13.0375,23.9415426149963,0.0 
 06/29  15:00:00,12.9375,23.9999981978809,0.0 
 06/29  16:00:00,14.15,23.9999999999893,0.0 
 06/29  17:00:00,15.7125,23.9999999999999,0.0 
 06/29  18:00:00,15.95,24.,0.0 
 06/29  19:00:00,15.4875,24.,0.0 
 06/29  20:00:00,14.925,24.,0.0 
 06/29  21:00:00,14.075,24.,0.0 
 06/29  22:00:00,13.5125,23.8239888052994,0.0 
 06/29  23:00:00,12.9,23.5110018306102,0.0 
 06/29  24:00:00,12.35,23.3886034255362,0.0 
 06/30  01:00:00,11.825,23.2311655793196,0.0 
 06/30  02:00:00,11.975,23.1323497994416,0.0 
 06/30  03:00:00,12.325,22.8938410670087,0.0 
 06/30  04:00:00,12.275,22.3439356818086,0.0 
 06/30  05:00:00,12.2625,21.5390154579953,0.0 
 06/30  06:00:00,12.3625,21.2531915983037,0.0 
 06/30  07:00:00,12.4,21.2576101766685,0.0 
 06/30  08:00:00,12.9,21.5436696236793,0.0 
 06/30  09:00:00,14.45,22.4002477742921,0.0 
 06/30  10:00:00,15.575,23.7187596629724,0.0 
 06/30  11:00:00,16.425,23.9996353496795,0.0 
 06/30  12:00:00,17.05,23.9999999984033,0.0 
 06/30  13:00:00,17.575,24.,0.0 
 06/30  14:00:00,17.7375,24.,0.0 
 06/30  15:00:00,17.825,24.,0.0 
 06/30  16:00:00,17.65,24.,0.0 
 06/30  17:00:00,17.25,24.,0.0 
 06/30  18:00:00,16.85,24.,0.0 
 06/30  19:00:00,15.8875,24.,0.0 
 06/30  20:00:00,15.025,24.,0.0 
 06/30  21:00:00,14.3625,24.,0.0 
 06/30  22:00:00,13.6625,23.9082825359154,0.0 
 06/30  23:00:00,13.025,23.6495713885958,0.0 
 06/30  24:00:00,12.4875,23.4320708807762,0.0 
 07/01  01:00:00,12.05,23.2831233860923,0.0 
 07/01  02:00:00,11.775,23.2602956910964,0.0 
 07/01  03:00:00,11.6375,22.6379297407606,0.0 
 07/01  04:00:00,11.6,22.1339707834654,0.0 
 07/01  05:00:00,11.6,21.3711703535712,0.0 
 07/01  06:00:00,11.5375,21.2015129576656,0.0 
 07/01  07:00:00,11.9375,21.2236304702947,0.0 
 07/01  08:00:00,12.7,21.1505588931574,0.0 
 07/01  09:00:00,13.5625,21.5806063976951,0.0 
 07/01  10:00:00,14.525,23.0936588898829,0.0 
 07/01  11:00:00,15.3375,23.8467668625003,0.0 
 07/01  12:00:00,16.225,23.9999961402008,0.0 
 07/01  13:00:00,16.85,23.9999999999865,0.0 
 07/01  14:00:00,16.9375,24.,0.0 
 07/01  15:00:00,16.9625,24.,0.0 
 07/01  16:00:00,17.5625,24.,0.0 
 07/01  17:00:00,17.4,24.,0.0 
 07/01  18:00:00,16.225,24.,0.0 
 07/01  19:00:00,15.7625,24.,0.0 
 07/01  20:00:00,15.3,24.,0.0 
 07/01  21:00:00,14.,24.,0.0 
 07/01  22:00:00,12.3375,23.8929521153543,0.0 
 07/01  23:00:00,11.0125,23.502285081125,0.0 
 07/01  24:00:00,10.6,23.1692537111907,0.0 
 07/02  01:00:00,10.225,22.9591979822297,0.0 
 07/02  02:00:00,9.375,22.7812308289725,0.0 
 07/02  03:00:00,8.9375,22.3689014974753,0.0 
 07/02  04:00:00,9.775,21.7006475088471,0.0 
 07/02  05:00:00,10.425,21.0989758455635,0.0 
 07/02  06:00:00,10.9375,21.0781642450897,0.0 
 07/02  07:00:00,11.825,21.4259456119624,0.0 
 07/02  08:00:00,12.6375,21.8117935712923,0.0 
 07/02  09:00:00,13.4,22.2227404291357,0.0 
 07/02  10:00:00,13.825,23.407492931013,0.0 
 07/02  11:00:00,13.9625,23.3540170358097,0.0 
 07/02  12:00:00,14.25,23.8041417493995,0.0 
 07/02  13:00:00,14.65,23.7220970476144,0.0 
 07/02  14:00:00,14.675,23.9620895437475,0.0 
 07/02  15:00:00,14.725,23.9999999142858,0.0 
 07/02  16:00:00,14.8,23.999999999998,0.0 
 07/02  17:00:00,15.1125,24.,0.0 
 07/02  18:00:00,15.05,24.,0.0 
 07/02  19:00:00,14.65,24.,0.0 
 07/02  20:00:00,14.125,24.,0.0 
 07/02  21:00:00,13.4,24.,0.0 
 07/02  22:00:00,12.85,23.9001334454618,0.0 
 07/02  23:00:00,11.575,23.661413036116,0.0 
 07/02  24:00:00,10.9,23.3834827305973,0.0 
 07/03  01:00:00,10.9625,23.2041222065402,0.0 
 07/03  02:00:00,10.75,23.0400083367829,0.0 
 07/03  03:00:00,10.475,22.2392940728959,0.0 
 07/03  04:00:00,10.525,21.2849707925877,0.0 
 07/03  05:00:00,10.6625,21.0365364836408,0.0 
 07/03  06:00:00,11.1375,21.0804645790948,0.0 
 07/03  07:00:00,12.025,21.635719830811,0.0 
 07/03  08:00:00,12.8375,22.5969449162495,0.0 
 07/03  09:00:00,13.6,23.8241318596432,0.0 
 07/03  10:00:00,15.025,23.9999995520736,0.0 
 07/03  11:00:00,16.2,23.9999999999909,0.0 
 07/03  12:00:00,17.0625,24.,0.0 
 07/03  13:00:00,17.8375,24.,0.0 
 07/03  14:00:00,18.85,24.,0.0 
 07/03  15:00:00,19.9875,24.,0.0 
 07/03  16:00:00,20.8375,24.,0.0 
 07/03  17:00:00,21.35,24.,0.0 
 07/03  18:00:00,21.,24.,0.0 
 07/03  19:00:00,20.45,24.,0.0 
 07/03  20:00:00,19.4875,24.,0.0 
 07/03  21:00:00,17.8125,24.,0.0 
 07/03  22:00:00,15.85,24.,0.0 
 07/03  23:00:00,14.6,23.421704668624,0.0 
 07/03  24:00:00,13.675,22.1738994986187,0.0 
 07/04  01:00:00,13.05,22.2599503974724,0.0 
 07/04  02:00:00,12.4,22.5569711972927,0.0 
 07/04  03:00:00,11.6625,22.4198475647717,0.0 
 07/04  04:00:00,11.15,21.7332896250384,0.0 
 07/04  05:00:00,10.9375,21.0260517737383,0.0 
 07/04  06:00:00,12.2125,21.2433187049757,0.0 
 07/04  07:00:00,14.125,22.2561985132441,0.0 
 07/04  08:00:00,16.425,23.712347033587,0.0 
 07/04  09:00:00,18.525,23.9999998208186,0.0 
 07/04  10:00:00,20.5125,23.9999999999969,0.0 
 07/04  11:00:00,21.8625,24.,0.0 
 07/04  12:00:00,22.825,24.,0.0 
 07/04  13:00:00,23.5125,24.,0.0 
 07/04  14:00:00,23.825,24.0000000000001,0.0 
 07/04  15:00:00,24.275,24.0000000000001,0.0 
 07/04  16:00:00,24.5,24.,0.0 
 07/04  17:00:00,24.4375,24.,0.0 
 07/04  18:00:00,24.275,24.0000000000001,0.0 
 07/04  19:00:00,23.7625,24.,0.0 
 07/04  20:00:00,22.6875,24.,0.0 
 07/04  21:00:00,20.95,24.,0.0 
 07/04  22:00:00,19.45,24.,0.0 
 07/04  23:00:00,18.0625,23.4894802617386,0.0 
 07/04  24:00:00,17.3125,23.2638962733334,0.0 
 07/05  01:00:00,16.7,23.9861625349082,0.0 
 07/05  02:00:00,15.275,23.9813994526018,0.0 
 07/05  03:00:00,14.4125,23.2503709011392,0.0 
 07/05  04:00:00,14.3625,22.6205988861917,0.0 
 07/05  05:00:00,14.4625,21.8468351687487,0.0 
 07/05  06:00:00,15.1875,22.15312323206,0.0 
 07/05  07:00:00,16.4125,23.1268833180906,0.0 
 07/05  08:00:00,18.0875,23.9152234436859,0.0 
 07/05  09:00:00,19.4875,23.999237456119,0.0 
 07/05  10:00:00,20.7125,23.9999999816754,0.0 
 07/05  11:00:00,22.0125,23.9999999999984,0.0 
 07/05  12:00:00,22.75,24.,0.0 
 07/05  13:00:00,23.3375,24.0000000000001,0.0 
 07/05  14:00:00,23.725,24.0000000000001,0.0 
 07/05  15:00:00,24.175,24.,0.0 
 07/05  16:00:00,24.3375,24.,0.0 
 07/05  17:00:00,24.2375,23.9999999999999,0.0 
 07/05  18:00:00,24.1375,24.,0.0 
 07/05  19:00:00,23.725,24.,0.0 
 07/05  20:00:00,22.6875,24.,0.0 
 07/05  21:00:00,21.0125,24.,0.0 
 07/05  22:00:00,19.3625,24.,0.0 
 07/05  23:00:00,18.6125,24.,0.0 
 07/05  24:00:00,17.8125,24.,0.0 
 07/06  01:00:00,16.9,24.,0.0 
 07/06  02:00:00,16.0375,24.,0.0 
 07/06  03:00:00,15.325,23.9913796221407,0.0 
 07/06  04:00:00,14.9125,23.3242670905561,0.0 
 07/06  05:00:00,14.6125,22.3525719353245,0.0 
 07/06  06:00:00,15.,22.3857888909983,0.0 
 07/06  07:00:00,16.425,23.204212254036,0.0 
 07/06  08:00:00,18.6,23.5417720390492,0.0 
 07/06  09:00:00,20.5625,23.9997540391503,0.0 
 07/06  10:00:00,22.0125,23.9999999976215,0.0 
 07/06  11:00:00,23.0625,23.9999999999998,0.0 
 07/06  12:00:00,24.15,24.,0.0 
 07/06  13:00:00,24.9125,24.,0.0 
 07/06  14:00:00,25.1625,24.0000000000001,0.0 
 07/06  15:00:00,25.5125,23.9999999999999,0.0 
 07/06  16:00:00,25.8875,24.,0.0 
 07/06  17:00:00,25.3125,24.,0.0 
 07/06  18:00:00,21.775,24.0000000000001,0.0 
 07/06  19:00:00,19.4,24.,0.0 
 07/06  20:00:00,17.725,24.,0.0 
 07/06  21:00:00,16.2125,24.,0.0 
 07/06  22:00:00,15.675,24.,0.0 
 07/06  23:00:00,15.1625,24.,0.0 
 07/06  24:00:00,14.4625,24.,0.0 
 07/07  01:00:00,13.5125,23.9318777101549,0.0 
 07/07  02:00:00,13.1,23.7770004256794,0.0 
 07/07  03:00:00,12.9125,23.0862314578532,0.0 
 07/07  04:00:00,12.2375,22.4421404111858,0.0 
 07/07  05:00:00,12.2125,21.5707675788292,0.0 
 07/07  06:00:00,12.775,21.7410946299864,0.0 
 07/07  07:00:00,13.6875,22.3585011560367,0.0 
 07/07  08:00:00,14.5375,22.615600788816,0.0 
 07/07  09:00:00,15.3625,23.5265170132501,0.0 
 07/07  10:00:00,16.3875,23.9996737086085,0.0 
 07/07  11:00:00,17.2375,23.9999999981557,0.0 
 07/07  12:00:00,17.875,23.9999999999999,0.0 
 07/07  13:00:00,18.5375,24.,0.0 
 07/07  14:00:00,18.675,24.,0.0 
 07/07  15:00:00,18.725,24.,0.0 
 07/07  16:00:00,18.675,24.,0.0 
 07/07  17:00:00,18.5375,24.,0.0 
 07/07  18:00:00,18.1875,24.0000000000001,0.0 
 07/07  19:00:00,17.3125,24.,0.0 
 07/07  20:00:00,16.275,24.,0.0 
 07/07  21:00:00,15.025,24.,0.0 
 07/07  22:00:00,13.8125,23.9958963658603,0.0 
